name,address,City,State,zip,phone,url,Types,Closed,Lat,Long,Name Count
Slackers CD's & Games,"1010 E Broadway, Columbia", Columbia,MO,65201,(573) 442-3133,http://slackers.com/,"[""store"",""point_of_interest"",""establishment""]",,38.9513621,-92.32603,1
Kohl's Columbia,"1010 E Green Meadows Rd, Columbia", Columbia,MO,65201,(573) 256-1188,http://www.kohls.com/stores/mo/columbia-1005.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,38.9109555,-92.3283545,1
Once Upon A Child Anchorage,"1016 W Northern Lights Blvd, Anchorage", Anchorage,AK,99503,(907) 562-8777,http://www.onceuponachildanchorage.com/,"[""department_store"",""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,61.1949608,-149.9040513,1
Toy Haus,"1017 16th Ave, Monroe", Monroe,WI,53566,(608) 325-1277,http://www.toyhaus.toys/,"[""store"",""point_of_interest"",""establishment""]",,42.601546,-89.640226,1
Tectonic Comics and Books,"1017 S Boone St #78, Aberdeen", Aberdeen,WA,98520,(360) 637-9285,http://facebook.com/tectoniccomics,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,46.9607301,-123.806439,1
Forney's Too Ltd.,"102 Loockerman St, Dover", Dover,DE,19904,(302) 734-2425,http://www.forneystoo.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.1577464,-75.525758,1
FunZone Gifts,"1031 W Ave I, Lancaster", Lancaster,CA,93534,(661) 949-0077,http://funzonelancaster.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.7048559,-118.1491315,1
M. H. King Company,"1032 Idaho Ave, Burley", Burley,ID,83318,(208) 678-7181,https://kingsdiscount.com/,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,42.5376229,-113.8128275,1
Passion Parties By Sarah,"104 Passion Dr, Saraland", Saraland,AL,36571,(251) 214-3141,http://www.partiesbysarah.com/,"[""store"",""point_of_interest"",""establishment""]",,30.825325,-88.069474,1
Camping World of Rapid City - RV Sales,"10400 Recreational Dr, Summerset", Summerset,SD,57718,(888) 534-9178,http://www.campingworldofrapidcity.com/?scpc=rap-gmb-16-04,"[""car_dealer"",""store"",""point_of_interest"",""establishment""]",,44.1819239,-103.3284673,1
San Jose Scientific,"1043 Di Giulio Ave, Santa Clara", Santa Clara,CA,95050,(408) 764-8210,http://www.sanjosescientific.com/,book_store,,,,1
Kohl's Auburn,"105 Mt Auburn Ave, Auburn", Auburn,ME,04210,(207) 777-1434,http://www.kohls.com/stores/me/auburn-1021.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,44.120851,-70.236585,1
Kidz Klothes Consignment Shop,"105 W Main St, Hinton", Hinton,IA,51024,(712) 947-5439,http://www.facebook.com/pages/Kidz-Klothes-Consignment-Shop/291558854233608,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.6268027,-96.2922353,1
Fn3Inc.com,"105, Laurel Ln, Boardman", Boardman,OR,97818,(541) 314-4673,http://www.fn3inc.com/,"[""store"",""point_of_interest"",""establishment""]",,45.835001,-119.668182,1
Sensual Romance,"1052 S Cumberland St, Morristown", Morristown,TN,37814,(423) 585-5500,http://sensualromancetn.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.2039692,-83.2856679,1
The Village Toy Chest,"106 S Macoupin St, Gillespie", Gillespie,IL,62033,(217) 839-2006,https://www.facebook.com/TheVillageToyChest?ref=hl,"[""store"",""point_of_interest"",""establishment""]",,39.127025,-89.81685,1
Toy Cottage At Sutton,"1066 State Route 9, Queensbury", Queensbury,NY,12804,(518) 798-1188,http://suttonsmarketplace.com/,"[""store"",""point_of_interest"",""establishment""]",,43.3452967,-73.6857495,1
River Lights Bookstore,"1098 Main St, Dubuque", Dubuque,IA,52001,(563) 556-4391,http://www.riverlights.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.5031983,-90.6682176,1
Coconut Kidz,"110 Cannery Ln, Miramar Beach", Miramar Beach,FL,32550,(850) 351-1806,http://www.shopsandestin.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.3893811,-86.325308,1
Little Buster Toys,"110 Commercial St, Purdy", Purdy,MO,65734,(417) 268-9000,https://www.littlebustertoys.com,"[""store"",""point_of_interest"",""establishment""]",,36.8162527,-93.9211187,1
Family Dollar #1677,"110 Lee Highway W, Rogersville", Rogersville,AL,35652,(256) 247-5980,http://www.familydollar.com/,"[""store"",""clothing_store"",""point_of_interest"",""establishment""]",,34.8158166,-87.2618129,1
Passions In Columbia,"1108 Business Loop 70 East, Columbia", Columbia,MO,65201,(573) 441-2401,http://www.facebook.com/PassionsMidMo,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.963661,-92.324067,1
Fantasyland,"11094 Hwy 82 E, Duncanville", Duncanville,AL,35456,(205) 750-0069,http://fantasylandal.com/,"[""store"",""point_of_interest"",""establishment""]",,33.1104567,-87.4704582,1
Games by James Rochester,"111 S Broadway #207, Rochester", Rochester,MN,55904,(507) 280-8828,http://www.gamesbyjames.biz/,"[""store"",""point_of_interest"",""establishment""]",,44.0224899,-92.4634778,1
Shaw's R/C Shop,"1111 1st Ave NW, Ardmore", Ardmore,OK,73401,(580) 223-8745,http://www.shawsrcshop.com/,"[""store"",""point_of_interest"",""establishment""]",,34.1779719,-97.144345,1
Teaching Treasures,"1113 W 41st St, Sioux Falls", Sioux Falls,SD,57105,(605) 332-8755,http://www.teachingtreasuressd.com/,"[""store"",""point_of_interest"",""establishment""]",,43.514423,-96.7390578,1
Little Apple Wooden Puzzles,"1115 Wreath Ave, Manhattan", Manhattan,KS,66503,(785) 537-9024,http://www.littleapplewoodenpuzzles.com/,"[""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.190426,-96.617218,1
My Unique Wooden Toys LLC,"11152 S 100 W, Silver Lake", Silver Lake,IN,46982,(260) 578-0725,http://www.myuniquewoodentoys.com/,"[""store"",""point_of_interest"",""establishment""]",,41.066438,-85.853285,1
Along the Way- Eduacational Material & Toys,"1117 West March Lane, Stockton", Stockton,CA,95207,(209) 951-3100,http://www.alongthewaystore.com/,"[""store"",""point_of_interest"",""establishment""]",,38.0119152,-121.3227629,1
Kohl's Bismarck,"1129 W Century Ave, Bismarck", Bismarck,ND,58503,(701) 224-6745,http://www.kohls.com/stores/nd/bismarck-184.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,46.8314017,-100.8091836,1
Jefferson General Store,"113 E Austin St, Jefferson", Jefferson,TX,75657,(903) 665-8481,http://www.jeffersongeneralstore.com/,"[""store"",""food"",""point_of_interest"",""establishment""]",,32.7572222,-94.3440566,1
Toys For Trucks,"11352 Hesperia Rd, Hesperia", Hesperia,CA,92345,(760) 956-3525,http://www.toys4trucks.com/,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,34.457036,-117.295146,1
Camping World of Spartanburg - Parts and Accessories,"114 Best Dr, Spartanburg", Spartanburg,SC,29303,(864) 699-5400,http://www.campingworld.com/stores/sc/spartanburg/73/,"[""store"",""point_of_interest"",""establishment""]",,35.0080305,-82.0254333,1
Gabriel's Toys,"1140 1st Ave N #4, Billings", Billings,MT,59101,(406) 672-1207,http://www.gabrielstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,45.791701,-108.4854429,1
R/C Hobbies & Signs,"115 W 7th St, Junction City", Junction City,KS,66441,(785) 238-1877,https://www.facebook.com/RC-Hobbies-Signs-155564954808214/,"[""store"",""point_of_interest"",""establishment""]",,39.0290922,-96.8302065,1
Wheels Wings N Hobbies,"116 E Main St, Mandan", Mandan,ND,58554,(701) 667-7200,https://www.facebook.com/pages/Wheels-Wings-N-Hobbies/1498602600429156?skip_nax_wizard=true&ref_type,"[""store"",""point_of_interest"",""establishment""]",,46.826792,-100.888761,1
Lait Maternal Baby Boutique LLC,"116 N School St, Ukiah", Ukiah,CA,95482,(707) 468-7803,http://www.laitmaternal.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.1494659,-123.2088469,1
Boardwalk,"1175 Woods Crossing Rd, Greenville", Greenville,SC,29607,(864) 297-6924,http://www.boardwalkgreenville.com/,"[""store"",""point_of_interest"",""establishment""]",,34.8495399,-82.3296996,1
Rileigh's Closet,"118 S Front St, Fremont", Fremont,OH,43420,(419) 332-4601,http://www.shoprileighscloset.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.3458786,-83.1138277,1
Night Secrets,"1180 Lenoir Rhyne Blvd SE, Hickory", Hickory,NC,28602,(828) 261-9945,http://www.nightsecretsonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.716086,-81.314196,1
Pure Romance By Maria Narez,"1185 N Main St, Salinas", Salinas,CA,93906,(831) 776-3319,http://www.intensepleasing.com/,"[""store"",""point_of_interest"",""establishment""]",,36.6983424,-121.652554,1
Top Shelf Models,"119 S Main St, Owasso", Owasso,OK,74055,(918) 274-0433,http://topshelfmodelsllc.com/,"[""store"",""point_of_interest"",""establishment""]",,36.2645129,-95.854516,1
Enchanted Toy & Mini Aussies Puppies for sale,"12 Benito Ln, Los Lunas", Los Lunas,NM,87031,(505) 859-4436,http://enchantedtoyaussies.com/,"[""store"",""point_of_interest"",""establishment""]",,34.721661,-106.7264079,1
Riverview Trains,"120 N Velasco St, Angleton", Angleton,TX,77515,(979) 848-3895,http://www.riverviewtrains.com/,"[""store"",""point_of_interest"",""establishment""]",,29.1652065,-95.4315765,1
Learning Oasis,"1200 S Waldron Rd, Fort Smith", Fort Smith,AR,72903,(479) 452-6288,http://www.learningoasisonline.com/,"[""store"",""point_of_interest"",""establishment""]",,35.3700575,-94.3739134,1
ROCK-A-BYE BABY OBX Laskin Road,"1201 Laskin Road, SE, 200, Virginia Beach", Virginia Beach,VA,23451,(757) 962-7977,http://rockabyebabyobx.com/,,,,,1
"Golden Goods, Inc","1201 Washington Ave, Golden", Golden,CO,80401,(303) 216-2123,http://www.goldengoodsinc.com/,"[""store"",""point_of_interest"",""establishment""]",,39.7553911,-105.22111,1
Hidden Pleasures Boutique,"1209 E Mockingbird Ln, Victoria", Victoria,TX,77904,(361) 570-8660,http://www.hiddenpleasuresboutique.com/about.html,"[""store"",""point_of_interest"",""establishment""]",,28.8362605,-96.9938853,1
Prairie Years,"121 N Kickapoo St, Lincoln", Lincoln,IL,62656,(217) 732-9216,http://www.prairieyears.com/,"[""store"",""point_of_interest"",""establishment""]",,40.1472644,-89.3620778,1
Not Just Dolls,"1211 S Fm 1138, Royse City", Royse City,TX,75189,(214) 537-2727,http://www.notjustdolls.com/,"[""finance"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.011944,-96.370052,1
The Juke Gaming,"1214 E Main St, Danville", Danville,IL,61832,(217) 615-7263,http://www.thejukegaming.com/,"[""book_store"",""electronics_store"",""store"",""point_of_interest"",""establishment""]",,40.1294644,-87.6041071,1
ACTIONTOYMAN,"1215 W 26th St, Erie", Erie,PA,16508,(814) 454-9900,http://www.actiontoyman.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.1020789,-80.0999706,1
The Acorn Store,"1220 5th St, Santa Monica", Santa Monica,CA,90401,(310) 451-5845,http://www.theacornstore.com/,"[""store"",""point_of_interest"",""establishment""]",,34.019285,-118.496969,1
Little Brown Bear,"123 S Main St, Ukiah", Ukiah,CA,95482,(707) 463-1983,http://www.littlebrownbear.net/,"[""store"",""point_of_interest"",""establishment""]",,39.1500282,-123.2064933,1
"Pepper's Parties, Too!","124 Grand Dr #1030, Hattiesburg", Hattiesburg,MS,39401,(601) 264-2005,http://www.pepperspartiestoo.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,31.3287805,-89.3506519,1
Astral Games Medford,"125 S Central Ave #110, Medford", Medford,OR,97501,(541) 776-7888,http://www.astralgamesonline.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.3254146,-122.8707816,1
Vintage Villains,"126 N Vermilion St, Danville", Danville,IL,61832,(217) 213-5664,http://www.facebook.com/vintagevillains,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,40.1274708,-87.6303675,1
Toy Depot,"127 S Main St, Hutchinson", Hutchinson,KS,67501,(620) 259-8284,http://www.toydepothutch.com/,"[""store"",""point_of_interest"",""establishment""]",,38.0499324,-97.9320558,1
Kohl's Porterville,"1275 W Henderson Ave, Porterville", Porterville,CA,93257,(559) 789-0149,http://www.kohls.com/stores/ca/porterville-1403.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,36.078549,-119.0450758,1
Open Door Bookstore,"128 Jay St, Schenectady", Schenectady,NY,12305,(518) 346-2719,http://www.opendoor-bookstore.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.8137262,-73.9405517,1
Dancing Bear,"13 N 3rd Ave, Sturgeon Bay", Sturgeon Bay,WI,54235,(920) 746-5223,http://www.dancingbearshop.com/,"[""store"",""point_of_interest"",""establishment""]",,44.8343852,-87.3767295,1
P1 Hobbies,"130 Parducci Rd, Ukiah", Ukiah,CA,95482,(707) 376-8658,http://www.p1hobbies.com/,"[""store"",""point_of_interest"",""establishment""]",,39.1982523,-123.2077248,1
The Bookshelf,"1303 S. Monroe Street Tallahassee, FL. 32301, 1303 N Monroe St, Tallahassee", Tallahassee,FL,32301,(850) 224-2694,http://www.bookshelf-tally.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,30.4312042,-84.280334,1
Openminds I20,"13250 Interstate 20 Frontage Rd (East), Tyler", Tyler,TX,75708,(903) 877-0999,http://www.openmindweb.com/,"[""store"",""point_of_interest"",""establishment""]",,32.448248,-95.187751,1
Camouflage,"1329 Pacific Ave, Santa Cruz", Santa Cruz,CA,95060,(831) 423-7613,http://www.shopcamouflage.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.9738557,-122.0264178,1
Scoggins General Store,"133 Main St, Gorham", Gorham,NH,03581,(603) 466-5204,http://www.scogginsstore.com/,"[""grocery_or_supermarket"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.3893847,-71.179238,1
My Esensuals,"1370 Portland Rd, Arundel", Arundel,ME,04046,(207) 985-4422,https://myesensuals.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.4141154,-70.5197362,1
Hicklebee's Children's Books,"1378 Lincoln Ave, San Jose", San Jose,CA,95125,(408) 292-8880,http://www.hicklebees.com/,book_store,,,,1
Home School Cottage,"1384 Corporate Square Blvd, Slidell", Slidell,LA,70458,(985) 643-0104,http://www.thecottageslidell.com/,"[""store"",""point_of_interest"",""establishment""]",,30.2826963,-89.7566266,1
Craft World & Action Hobbies,"1385 Kiantone Road, Jamestown", Jamestown,NY,14701,(716) 484-1780,http://www.cwactionhobbies.com/,"[""store"",""point_of_interest"",""establishment""]",,42.0593207,-79.2195259,1
NAPA Auto Parts - Toy Auto Parts,"14 S State Road 57, Washington", Washington,IN,47501,(812) 254-2540,http://www.napaonline.com/in/washington/store/23454?cid=pl_yext_jobber_ToyAutoParts_23454,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,38.6563881,-87.1697562,1
Playpen Children's Consignment,"140 E Front St, Hattiesburg", Hattiesburg,MS,39401,(601) 447-0325,http://www.playpenhattiesburg.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.3271302,-89.28913,1
USA Toy & Hobby,"1401 W Esplanade Ave #2014, Kenner", Kenner,LA,70065,(504) 450-4013,http://www.rcamazon.com/,"[""store"",""point_of_interest"",""establishment""]",,30.0177759,-90.2489811,1
Hiteck Hobbies,"141 Technology Dr, Garner", Garner,NC,27529,(919) 977-6760,http://www.hiteckhobby.com/,"[""store"",""point_of_interest"",""establishment""]",,35.610101,-78.567321,1
Big Kids Toys LLC,"1413 Garland Dr, Greensboro", Greensboro,NC,27408,(336) 340-3945,http://www.bigkidstoysllc.com,"[""electronics_store"",""store"",""point_of_interest"",""establishment""]",,36.080511,-79.810457,1
DEWOLF'S,"1420 Villa Ave, Sioux City", Sioux City,IA,51103,(712) 277-3115,http://www.facebook.com/#!/pages/Sioux-City-IA/DEWOLFS-NON-SPORT-CARDS-JUNQUE-SHOPPE/229131571565,"[""store"",""point_of_interest"",""establishment""]",,42.5039429,-96.4266745,1
Loving Promises Lingerie,"1429 Commerce Ave, Longview", Longview,WA,98632,(360) 425-8466,https://m.facebook.com/Loving-Promises-Lingerie-More-122757977756580/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,46.1391647,-122.9339231,1
Kruger Street Toy and Train Museum,"144 Kruger St, Wheeling", Wheeling,WV,26003,(877) 242-8133,http://www.toyandtrain.com/,"[""museum"",""store"",""point_of_interest"",""establishment""]",,40.040492,-80.658347,1
Priscilla's of Virginia,"14412 Warwick Blvd, Newport News", Newport News,VA,23608,(757) 877-0331,http://priscillamccall.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1299368,-76.5372698,1
Fun Zone Gifts,"14433 7th St #2, Victorville", Victorville,CA,92395,(760) 241-0779,http://www.funzonextreme.com/,"[""store"",""point_of_interest"",""establishment""]",,34.5130243,-117.3159358,1
Pandora's Box,"1445 Poinsett Hwy, Greenville", Greenville,SC,29609,(864) 233-0009,http://www.pandorasboxxx.net/locations.html,"[""movie_rental"",""store"",""point_of_interest"",""establishment""]",,34.8875682,-82.4056842,1
Toy Mandala,"14555 Ventura Blvd, Sherman Oaks", Sherman Oaks,CA,91403,(805) 778-0270,http://www.toymandala.com/,"[""store"",""point_of_interest"",""establishment""]",,34.1851877,-118.8893819,1
Chattanooga Toy Buyer,"1460 Market St, Dayton", Dayton,TN,37321,(423) 503-9827,http://chattanoogatoybuyer.com/,"[""store"",""point_of_interest"",""establishment""]",,35.494362,-85.012272,1
Party Maniacs,"14600 Lakeside Cir, Sterling Heights", Sterling Heights,MI,48313,(586) 532-5405,http://www.partymaniacs.com/,"[""store"",""point_of_interest"",""establishment""]",,42.6221038,-82.9848289,1
Bricks and Minifigs,"1468 N Green River Rd, Evansville", Evansville,IN,47715,(812) 550-1713,http://bricksandminifigs.com/evansville/,"[""store"",""point_of_interest"",""establishment""]",,37.990175,-87.493888,1
Dojo Toys,"1475 Commonwealth Dr, Kings Beach", Kings Beach,CA,96143,(530) 546-4727,http://www.dojotoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.256737,-120.033865,1
Kid Stuff,"149 E Lincoln Hwy, DeKalb", DeKalb,IL,60115,(815) 787-7683,http://www.kidstuffdekalb.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.9306729,-88.7529677,1
Happy Happy Holidays Toy Store,"14996 Pleasant Valley Rd, Chillicothe", Chillicothe,OH,45601,(740) 531-2806,http://www.happyhappyholidays.net/,"[""store"",""point_of_interest"",""establishment""]",,39.3566117,-83.0026786,1
All About Education,"15 W 2nd Ave, Lexington", Lexington,NC,27292,(336) 236-7052,http://www.allabouteducationonline.com/,"[""store"",""point_of_interest"",""establishment""]",,35.8231523,-80.2552257,1
Discovery Depot,"15 W Broad St, Cookeville", Cookeville,TN,38501,(931) 526-8697,http://www.depottoys.com/,"[""book_store"",""food"",""store"",""point_of_interest"",""establishment""]",,36.1639202,-85.5064455,1
Classroom Connection,"1500 E McCarty St, Jefferson City", Jefferson City,MO,65101,(573) 632-2742,http://classroomconnectionjc.com/,"[""school"",""store"",""point_of_interest"",""establishment""]",,38.56189,-92.152974,1
Gamer's Hollow,"1506 S 1st St, Lufkin", Lufkin,TX,75901,(936) 899-7005,http://www.gamershollowonline.com/,"[""store"",""point_of_interest"",""establishment""]",,31.320957,-94.728117,1
Game Time Cards & Collectibles,"1509 Broadway, Scottsbluff", Scottsbluff,NE,69361,(308) 633-4263,http://www.gametimecc.com/home,"[""store"",""point_of_interest"",""establishment""]",,41.8617676,-103.6625637,1
Pitter Patter Children's Boutique,"151 Laurens St SW, Aiken", Aiken,SC,29801,(803) 643-8000,http://www.pitterpatteraiken.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.560234,-81.723346,1
Joy of Kids,"1510 North 24th St W, Billings", Billings,MT,59102,(406) 294-1717,http://www.thejoyofkids.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,45.7857636,-108.5771124,1
Kool Comics,"1515 N Ashley St, Valdosta", Valdosta,GA,31602,(229) 241-0404,http://www.facebook.com/pages/Kool-Comics/116154621743003,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,30.850276,-83.2800874,1
AfterDark Fantasies,"152 East Saginaw Road Suite 1, Sanford", Sanford,MI,48657,(989) 687-9669,http://www.afterdarkfantasies.net/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.666251,-84.362961,1
Village Toy Chest,"154 Knight Haven Cir, Star City", Star City,AR,71667,(870) 628-3655,http://www.villagetoychest.net/,"[""store"",""point_of_interest"",""establishment""]",,33.912756,-91.858901,1
Dick & Jane's Naughty Spot,"1543 Lazelle St, Sturgis", Sturgis,SD,57785,(605) 720-0049,http://www.dickandjanesnaughtyspot.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.416162,-103.5179863,1
The Stork's Nest,"1545 City Center Rd, McKinleyville", McKinleyville,CA,95519,(707) 840-0300,http://www.thestorksnest.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.9438001,-124.1022156,1
Circle Of Eight Toy Store,"15658 Rockton Mountain Hwy, Clearfield", Clearfield,PA,16830,(814) 765-2600,https://www.facebook.com/circleofeighttoys,"[""store"",""point_of_interest"",""establishment""]",,41.039524,-78.454519,1
Automotive Toy Store,"16 PA-61, Mt Carmel", Mt Carmel,PA,17851,(570) 339-2504,http://www.automotivetoystores.net/,"[""car_repair"",""car_dealer"",""store"",""point_of_interest"",""establishment""]",,40.7992115,-76.435509,1
The Hardware Center,"16 Paoli Shopping Center, Paoli", Paoli,PA,19301,(610) 644-2013,http://www.truevalue.com/hardwarecenter,"[""hardware_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.0409799,-75.4787795,1
Sticks and Stones Toy Shop,"16 Seminary Ave, Hopewell", Hopewell,NJ,08525,(609) 466-6536,http://sticksandstonesshop.com/,"[""store"",""point_of_interest"",""establishment""]",,40.389202,-74.7599089,1
Freaks and Geeks,"1629 N Elm St, Denton", Denton,TX,76201,(940) 808-0481,http://www.facebook.com/freaksandgeeksllc,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,33.2287718,-97.1337793,1
Too Cute Kids,"1634 Military Hwy, Pineville", Pineville,LA,71360,(318) 625-7037,http://www.toocutekids.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.3341552,-92.4272871,1
The Jungle Store,"164 Boynton Ave #201, Plattsburgh", Plattsburgh,NY,12901,(518) 563-0440,http://www.plattsburghjungle.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.708197,-73.467539,1
Baker Wood Works,"16529 Scenic Palisades Rd, Mt Carroll", Mt Carroll,IL,61053,(815) 244-9829,http://bakerwoodworks.com/,"[""store"",""point_of_interest"",""establishment""]",,42.094338,-89.9976219,1
Kohl's Hanford,"1677 W Lacey Blvd, Hanford", Hanford,CA,93230,(559) 589-6439,http://www.kohls.com/stores/ca/hanford-1400.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,36.3266485,-119.6713624,1
El's Boutique,"17110 Kercheval Ave, Grosse Pointe", Grosse Pointe,MI,48230,(313) 571-3044,http://www.facebook.com/elsgrossepointe,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.3901371,-82.9151724,1
Alice's Attic Doll Clothes,"1716 S Marion Rd, Sioux Falls", Sioux Falls,SD,57106,(605) 334-5406,http://alicesatticdollclothes.com/,"[""store"",""point_of_interest"",""establishment""]",,43.5299243,-96.7903938,1
Ocean Shores Kites,"172 W Chance a La Mer NW, Ocean Shores", Ocean Shores,WA,98569,(360) 289-4103,http://www.oceanshoreskites.com/,"[""store"",""point_of_interest"",""establishment""]",,47.0078347,-124.1645437,1
Porter's Toys For Big Boys,"1723 16th Ave W, Brookings", Brookings,SD,57006,(605) 693-4352,http://www.porterstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,44.3254467,-96.8297343,1
Homestead Folk Toys,"173 Ridgeway Dr, Nashville", Nashville,IN,47448,(812) 988-2320,http://www.homesteadtoys.com/,"[""pet_store"",""store"",""point_of_interest"",""establishment""]",,39.2164847,-86.2428883,1
CB Fox Department Store,"1735 Central Ave, Los Alamos", Los Alamos,NM,87544,(505) 662-2864,http://www.cbfox.com/,"[""department_store"",""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.881091,-106.300301,1
Terrapin Toys,"180 Grimes St, Eugene", Eugene,OR,97402,(541) 461-1585,http://www.terrapintoys.com/,"[""store"",""point_of_interest"",""establishment""]",,44.0573308,-123.1569649,1
Big 5 Sporting Goods - Hobbs,"1814 N Turner St, Hobbs", Hobbs,NM,88240,(575) 393-9225,http://www.big5sportinggoods.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.7206601,-103.1402682,1
Capri Video 3,"1820 N MacArthur Dr, Alexandria", Alexandria,LA,71303,(318) 767-1669,http://www.capri123.com/,"[""movie_rental"",""store"",""point_of_interest"",""establishment""]",,31.3197318,-92.4706972,1
Betatcg.com Gaming Center,"1823 George Washington Way Suite 422, Richland", Richland,WA,99354,(509) 713-7580,http://www.betatcg.com/,"[""store"",""point_of_interest"",""establishment""]",,46.29987,-119.276295,1
The Purple Giraffe A Children's Boutique,"183 E Wisconsin Ave, Oconomowoc", Oconomowoc,WI,53066,(262) 354-0950,http://www.thepurplegiraffewi.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.1101743,-88.4969919,1
Learning Essentials,"1830 E Parks Hwy A117, Wasilla", Wasilla,AK,99654,(907) 357-3990,http://learningessentialsalaska.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,61.5739296,-149.4033826,1
Teaching Touches,"1846 W 26th St, Erie", Erie,PA,16508,(814) 871-6676,http://www.teachingtouchescatalog.com/,"[""store"",""point_of_interest"",""establishment""]",,42.0969487,-80.1148711,1
Wacky Bear Factory Mankato,"1850 Adams St #701, Mankato", Mankato,MN,56001,(507) 837-2225,http://www.facebook.com/WackyBearMankato,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.173332,-93.95417,1
Trucks & Toys,"18552 US-69, Lindale", Lindale,TX,75771,(903) 882-7755,http://trucksandtoys.tripod.com/,"[""store"",""point_of_interest"",""establishment""]",,32.537573,-95.414597,1
DragonVine,"1859 Pioneer Pkwy E, Springfield", Springfield,OR,97477,(541) 746-0203,http://www.dragonvine.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,44.0636576,-123.0248197,1
Kohl's Southern Pines,"190 Brucewood Rd, Southern Pines", Southern Pines,NC,28387,(910) 246-0148,http://www.kohls.com/stores/nc/southernpines-1431.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,35.170259,-79.424483,1
