name,address,phone,url,types,closed,lat,long
Once Upon A Child Bolingbrook,"315 N Bolingbrook Dr, Bolingbrook, IL 60440, United States",(630) 410-8059,http://www.onceuponachildbolingbrook.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7053869,-88.0691843
Cotton On,"525 Hawthorne Blvd #305, Torrance, CA 90503, United States",(310) 370-5158,http://cottonon.com/US,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.8333757,-118.3496096
Just Between Friends,"1132 S Gary Pl, Tulsa, OK 74104, United States",(918) 902-7489,http://tulsa.jbfsale.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,36.1467,-95.941782
Cavenderƒ??s Western Outfitter,"8035 E 31st St, Tulsa, OK 74145, United States",(918) 664-2668,https://www.cavenders.com/storedetails.html?vendorId=45,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.119398,-95.887321
Garage,"7144 E Stetson Dr # 200, Scottsdale, AZ 85251, United States",(480) 556-6900,http://www.garageboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.4995337,-111.9275408
LaBella Flora Childrens Boutique,"4571 Co Rd 35, Auburn, IN 46706, United States",(260) 927-9951,http://www.labellaflorachildrensboutique.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.3648939,-85.02316
It's So Me Boutique,"45155 Cass Ave, Utica, MI 48317, United States",(586) 932-2028,http://www.itssomeboutique.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.6265922,-83.0337747
Peanut Butter-N-Jelly Kids,"3300 Old Shell Rd, Mobile, AL 36607, United States",(251) 479-8811,http://www.peanutbutter-n-jellykids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.6988597,-88.1223959
Little Monkey Toes,"3286 Bel Air Mall, Mobile, AL 36606, United States",(877) 674-4342,http://littlemonkeytoes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.6740499,-88.1233565
Baby Bear Resale Shop,"3409 University Dr, Durham, NC 27707, United States",(919) 493-0854,https://www.facebook.com/Baby.Bear.Resale,"[""shoe_store"",""book_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.9669981,-78.9451929
Naartejie Custom Kids,"6910 Fayetteville Rd, Durham, NC 27713, United States",(919) 806-1660,http://www.naartjiekids.com/stores/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.9043935,-78.9417726
Swap.com,"850 Veterans Pkwy, Bolingbrook, IL 60440, United States",(630) 296-0146,https://www.swap.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.670877,-88.101477
www.DressMeDaddy.com,"1435 Buchanan Ave SW, Grand Rapids, MI 49507, United States",(616) 243-0105,http://www.dressmedaddy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.937486,-85.672873
lululemon athletica | Colorado Blvd,"103 W Colorado Blvd, Pasadena, CA 91105, United States",(626) 792-0791,http://www.lululemon.com/pasadena/pasadena,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1460511,-118.1526173
Zara,"132 W Colorado Blvd, Pasadena, CA 91105, United States",(626) 535-0905,http://www.zara.com/us,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1456231,-118.1533017
Le Petit Kids,"2459 Huntington Dr, San Marino, CA 91108, United States",(626) 792-0464,http://www.lepetitkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1236271,-118.1022458
Lilly Pulitzer,"2556 Mission St, San Marino, CA 91108, United States",(626) 441-4550,http://www.ladybirdonmission.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.116102,-118.138775
lululemon athletica | Broughton St,"309 W Broughton St, Savannah, GA 31401, United States",(912) 232-6387,http://www.lululemon.com/stores/us/savannah/broughton-st,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.079709,-81.095722
lululemon athletica | Destiny Store,"9596 Destiny USA Drive, Space F 220, Syracuse, NY 13204, United States",(315) 422-4290,http://www.lululemon.com/stores/us/destiny/destiny,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.068934,-76.1726106
Super Kids Bargain Store Inc,"62 NE 1st St, Miami, FL 33132, United States",(305) 372-3751,http://www.skwholesale.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.7750271,-80.1923817
Atlantis Natural - Organic Baby Store,"Miami, FL, United States",(305) 379-2722,http://www.atlantisnatural.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
Peter Pan Children's Wear,"2294 Coral Way, Coral Gables, FL 33145, United States",(305) 858-5041,http://peterpanchildrenswear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.7503805,-80.2319105
Piccolina,"4416 SE Woodstock Blvd, Portland, OR 97206, United States",(503) 505-5045,http://www.piccolinaresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.4790695,-122.6170513
City Threads,"719 S Los Angeles St # 515, Los Angeles, CA 90014, United States",(213) 612-3710,https://www.citythreads.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0429621,-118.2512525
Crayon Kids Fashion,"1147 Wall St # 103, Los Angeles, CA 90015, United States",(213) 744-0969,http://www.crayonkidsfashion.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0353263,-118.255287
Grow Kid Grow Children's Resale Boutique,"4310 Sunset Blvd, Los Angeles, CA 90029, United States",(323) 661-4769,http://www.growkidgrow.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.094819,-118.2832662
BOOGER KIDS,"224 N 27th St, San Jose, CA 95116, United States",(408) 753-9986,http://www.boogerkidsclothing.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.3516779,-121.8678319
Macy's,"2000 Montebello Town Center, Montebello, CA 90640, United States",(323) 201-2111,http://l.macys.com/montebello-in-montebello-ca,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.0353051,-118.0834941
lululemon athletica | Americana,"710 Americana Way, Glendale, CA 91210, United States",(818) 241-3251,http://www.lululemon.com/stores/us/glendale/glendale,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1440917,-118.2562902
Ra Element,"1737 Oak St, Kansas City, MO 64108, United States",(913) 221-3637,http://www.ra-element.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0920887,-94.5787069
M.Fredric Westlake Village,"Westlake Plaza, 91362, 982 S Westlake Blvd, Westlake Village, CA 91361, United States",(805) 777-1007,http://www.mfredric.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1525606,-118.8269819
A Little Square,"Market, 75 Hillside Rd, Fairfield, CT 06824, United States",(203) 955-1099,http://www.alittlesquare.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.161639,-73.2838
Craft Gallery Home Decor and Gift Store,"7524 Bosque Blvd, Waco, TX 76712, United States",(254) 751-0693,http://www.craftgallerygiftstore.com/,"[""shopping_mall"",""jewelry_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,31.517755,-97.211828
Blue Dandelion,"841 Massachusetts St, Lawrence, KS 66044, United States",(785) 312-9494,http://www.bluedandelionkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,38.9678815,-95.2360901
Bows & Babes,"175 Jackson Ave Ste 135, Naperville, IL 60540, United States",(630) 946-6420,http://www.bowsandbabes.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.772164,-88.1510324
lululemon athletica | Jefferson Ave,"21 W Jefferson Ave, Naperville, IL 60540, United States",(630) 369-6811,http://www.lululemon.com/naperville/naperville,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7731605,-88.148604
The Land of Nod Outlet,"1860 W Jefferson Ave, Naperville, IL 60540, United States",(630) 388-4666,http://www.landofnod.com/stores/naperville-outlet/str153,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.7680692,-88.2008463
Uniqlo Sunvalley,"1 Sunvalley Mall, Concord, CA 94520, United States",(877) 486-4756,http://www.uniqlo.com/us/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.968563,-122.060688
Grove Street Kids,"1385 Shattuck Ave, Berkeley, CA 94709, United States",(510) 843-5437,http://www.grovestreetkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.8822452,-122.2692442
Kids Formal at Topanga Westfield,"6600 Topanga Canyon Blvd #1070, Canoga Park, CA 91303, United States",(818) 703-0170,http://www.kidsformal.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.189419,-118.6033
The Enchanted Fairy,"225 Bickett Blvd, Raleigh, NC 27608, United States",(919) 710-8100,http://www.theenchantedfairy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.800573,-78.6394328
Shutterbugs Boutique,"619 Oberlin Rd, Raleigh, NC 27605, United States",(919) 833-7527,http://www.shutterbugsboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.7930246,-78.6629591
All 4 Children,"1200 Mississippi St, Jackson, MS 39202, United States",(601) 351-4870,http://www.all4childrenconsignment.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.3020267,-90.1704335
Lillypads Boutique,"1121 W Broad St, Dunn, NC 28334, United States",(910) 891-2500,http://lillypadsboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.315155,-78.62399
lululemon athletica | Columbia Showroom,"2322 Devine St #2750, Columbia, SC 29205, United States",(803) 256-0631,http://www.lululemon.com/stores/us/columbia/columbiashowroom,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9983801,-81.011134
Lilly Pulitzer,"2726 Devine St, Columbia, SC 29205, United States",(803) 251-2525,http://www.pinksorbetsc.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9979182,-81.0042846
Et Cetera,"2479 I-40 W, Amarillo, TX 79109, United States",(806) 358-2333,http://www.etceteraonline.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.194919,-101.865067
Janey's,"7406 SW 34th Ave, Amarillo, TX 79121, United States",(806) 359-4156,http://www.janeys.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,35.176696,-101.9235812
Kidsblanks by Zoe,"1412 E Borchard Ave, Santa Ana, CA 92705, United States",(714) 966-2396,http://www.kidsblanks.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.7278006,-117.851726
Heaven Sent Children's Boutique,"2585 MacArthur Blvd, Lewisville, TX 75067, United States",(972) 459-9400,http://www.heavensentonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.0001128,-96.9764645
Sprout San Francisco,"1943 W Division St, Chicago, IL 60622, United States",(773) 489-0009,http://www.sproutsanfrancisco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.902985,-87.6765421
Psychobaby,"1657 West Division Street, Chicago, IL 60622, United States",(773) 772-2815,http://www.psychobabyonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.9030784,-87.6696959
The Land of Nod,"900 W North Ave, Chicago, IL 60622, United States",(312) 475-9903,http://www.landofnod.com/stores/north-clybourn/str151,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.9116995,-87.6508422
Corduroy Button,"868 Kenilworth Dr, Towson, MD 21204, United States",(410) 823-5437,https://www.thecordbutton.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.4116107,-76.6189746
Ralph Lauren,"750 N Michigan Ave, Chicago, IL 60611, United States",(312) 280-1655,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61722&ab=GooglePlaces,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.8965185,-87.6247115
Cavender's Western Outfitter,"4455 US-77, Brownsville, TX 78520, United States",(956) 350-3355,https://www.cavenders.com/storedetails.html?vendorId=9,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.970706,-97.516021
JBF,"1600 Rodeo Dr, Mesquite, TX 75149, United States",(214) 793-0310,http://www.dallas.jbfsale.com,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.7629953,-96.6225514
Uniqlo Bay Street,"5606 Bay St, Emeryville, CA 94608, United States",(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/bay-street.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.833514,-122.292198
Nursery Time Baby & Kids Furniture Gallery,"196 E New Cir Rd #2, Lexington, KY 40505, United States",(859) 233-3148,http://www.nursery-time.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.0621297,-84.4681101
Once Upon A Child - Lexington,"2220 Nicholasville Rd, Lexington, KY 40503, United States",(859) 667-1148,http://www.onceuponachildlexington.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.0073252,-84.5161884
Korduroy Krocodile,"2912 Linden Ave, Birmingham, AL 35209, United States",(205) 879-0030,http://korduroykrocodile.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.4781846,-86.7929671
Sikes Childrens Shoes,"2920 18th St S, Homewood, AL 35209, United States",(205) 879-3433,https://sikeschildrensshoes.com/,"[""shoe_store"",""store"",""point_of_interest"",""establishment""]",,33.4781777,-86.7919975
bella bliss,"209 N Limestone, Lexington, KY 40507, United States",(859) 225-0140,http://www.bellabliss.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.04851,-84.494275
Pumpkin & Bean,"55 N Dean St, Englewood, NJ 07631, United States",(201) 503-9001,http://www.pumpkinandbean.com/,"[""hair_care"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.8956257,-73.9729923
Denny's Children Wear,"969 Central Park Ave # D, Scarsdale, NY 10583, United States",(914) 722-6077,https://shopdennys.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.9914726,-73.8230537
Liebman's Children's Clothing,"510 Main St, New Rochelle, NY 10801, United States",(914) 632-2770,http://www.liebmansuniforms.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.908596,-73.781718
Mickaylas Place,"2401 Whittlesey Rd, Columbus, GA 31909, United States",(706) 221-1154,http://www.mickaylasplace.com/,"[""store"",""point_of_interest"",""establishment""]",,32.5399461,-84.9566468
The M-Den,"315 S Main St, Ann Arbor, MI 48104, United States",(734) 997-8000,http://www.mden.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2790795,-83.7482479
Zap OH,"103 Amherst Dr SE, Albuquerque, NM 87106, United States",(505) 268-2050,http://www.zapoh.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,35.0796448,-106.6060547
JCPenney home store,"3101 Menaul Blvd NE, Albuquerque, NM 87107, United States",(505) 830-4328,http://www.jcpenney.com/,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.1102006,-106.6104244
Gap Kids,"6600 Q Street NE, Albuquerque, NM 87110, United States",(505) 881-2378,"http://www.gap.com/customerService/storeLocator.do?mlink=39813,8846349,StoreLocator&clink=8846349","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,35.1072767,-106.5723437
Gap Maternity,"6600 Menaul Blvd NE, Albuquerque, NM 87110, United States",,http://www.gap.com/products/maternity-clothing.jsp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,35.1080783,-106.5742205
ABQ Uptown,"2200 Louisiana Blvd NE, Albuquerque, NM 87110, United States",(505) 792-1929,http://www.simon.com/mall/abq-uptown,"[""shopping_mall"",""department_store"",""jewelry_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.1035925,-106.5670727
Proper Topper,"1350 Connecticut Ave NW, Washington, DC 20036, United States",(202) 842-3055,http://www.propertopper.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9083432,-77.0429447
Burberry,"970 I Street NW, Suite #305, Washington, DC 20001, United States",(202) 463-3000,https://us.burberry.com/?utm_source=GooglePlacesYext&utm_medium=organic&utm_campaign=USA1237,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,38.900606,-77.02554
Forever 21,"1025 F St NW #200, Washington, DC 20004, United States",(202) 347-0150,http://www.forever21.com/,"[""clothing_store"",""shoe_store"",""jewelry_store"",""store"",""point_of_interest"",""establishment""]",,38.8978193,-77.026504
lululemon athletica | Logan Circle,"1461 P St NW, Washington, DC 20005, United States",(202) 518-4075,http://www.lululemon.com/washington/logancircle,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.9097949,-77.0339883
Ralph Lauren,"1245 Wisconsin Ave NW, Washington, DC 20007, United States",(202) 965-0905,http://global.ralphlauren.com/en-us/rlstores/pages/StoreDetails.aspx?storeIDs=61725&ab=GooglePlaces,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,38.9062113,-77.0626662
lululemon athletica | Georgetown,"3265 M St NW, Washington, DC 20007, United States",(202) 333-1738,http://www.lululemon.com/washington/georgetownstore,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.90531,-77.064868
Little Skye Children's Boutique,"171 E Ridgewood Ave, Ridgewood, NJ 07450, United States",(800) 393-5840,http://www.littleskyechildrensboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.9794176,-74.116123
Lito,"3730 Union Pacific Ave, Los Angeles, CA 90023, United States",(323) 260-7947,http://www.litoonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0163504,-118.1953988
Converse,"100 Citadel Dr #579, Commerce, CA 90040, United States",(323) 727-9142,http://www.converse.com/us,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.0076838,-118.1508058
Pink Princess,"Los Angeles, CA, United States",(888) 335-5077,http://www.pinkprincess.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
Peekaboo,"6807 Main St, Miami Lakes, FL 33014, United States",(305) 556-6910,http://www.mignonandco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9131841,-80.3113348
Youth Clothing Exchange,"404 Lighthouse Ave, Monterey, CA 93940, United States",(831) 233-4695,http://www.youthclothingexchange.com/contact/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.611668,-121.899584
Chatter Baux Shoppe,"157 Fountain Ave, Pacific Grove, CA 93950, United States",(831) 647-8701,http://www.chatterbauxshoppe.com/,"[""store"",""point_of_interest"",""establishment""]",,36.6216277,-121.9161215
Wee Tots Children's Store,"10245 Main St #103, Bellevue, WA 98004, United States",(425) 502-7182,http://shopweetots.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.6099636,-122.2033525
Connie's Children's Shop,"23240 Greater Mack Ave, St Clair Shores, MI 48080, United States",(586) 777-8020,http://www.shopconnies.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.4652144,-82.8979866
Gap Kids,"3301 Veterans Memorial Blvd, Metairie, LA 70002, United States",(504) 835-3807,http://www.gap.com/products/metairie-la-store-4527.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.0059734,-90.1572953
B Kids,"115 Metairie Rd, Metairie, LA 70005, United States",(504) 301-2954,http://www.bkidsboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.9798893,-90.1257738
Reverie Baby,"2417 Magowan Dr, Santa Rosa, CA 95405, United States",(707) 544-4630,http://www.reveriebaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,38.4453007,-122.6866463
Little Luma,"151 Petaluma Blvd S Suite 141, Petaluma, CA 94952, United States",(707) 769-7202,http://www.littlelumakids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.233138,-122.636851
The Original Childrens Shop,"4216 E Madison St, Seattle, WA 98112, United States",(206) 328-7121,http://www.theoriginalchildrensshop.com/,"[""hair_care"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.6360981,-122.2779704
The Land Of Nod,"2660 NE 49th St, Seattle, WA 98105, United States",(206) 527-9900,http://www.landofnod.com/Stores/university-village/str152,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.6645679,-122.2989264
J.Crew Mercantile,"1182 Roseville Pkwy #120, Roseville, CA 95678, United States",(916) 774-4011,http://stores.factory.jcrew.com/en/j-crew-mercantile-fountains-at-roseville?srccode=X%7CPMG%7CNaturalSearch%7CLocal%7CGoogle%7C192,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.7682884,-121.2687965
My Little Jules kids clothing boutique,"23488 US Hwy 19 N, Clearwater, FL 33765, United States",(866) 322-2783,http://www.mylittlejules.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.9858194,-82.7304461
Once Upon A Child Clearwater,"25865 US Hwy 19 N, Clearwater, FL 33763, United States",(727) 210-7300,http://www.onceuponachildclearwater.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,28.0074455,-82.7288364
babyGap,"1551 Valley W Dr, West Des Moines, IA 50266, United States",(515) 226-9880,http://www.gap.com/products/west-des-moines-ia-store-9360.jsp?tid=gpss000001,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5995333,-93.7489766
Newport Kids,"1775 Newport Blvd, Costa Mesa, CA 92627, United States",(949) 548-2849,http://www.newportkidsconsignment.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.6388398,-117.9216289
FlowerGirlPrincess.com,"462 Wolcott St, Waterbury, CT 06705, United States",(518) 323-2102,http://flowergirlprincess.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5552681,-73.0148823
Pink Chicken New York,"225 King St, Charleston, SC 29401, United States",(843) 793-2082,http://www.pinkchicken.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.7806632,-79.9334378
Pixie Lily,"48 Society St, Charleston, SC 29401, United States",(843) 579-0364,http://pixielily.com/,"[""store"",""point_of_interest"",""establishment""]",,32.7846387,-79.9308967
Southern Belles: a children's clothier,"280 W Coleman Blvd, Mt Pleasant, SC 29464, United States",(843) 881-1741,http://www.southernbelleschildren.com/,"[""shoe_store"",""store"",""point_of_interest"",""establishment""]",,32.798097,-79.892106
J.Crew Mercantile,"1130 Bowman Rd, Mt Pleasant, SC 29464, United States",(843) 856-8245,https://stores.factory.jcrew.com/j-crew-mercantile-bowman-place?srccode=X%7CPMG%7CNaturalSearch%7CLocal%7CGoogle%7C1007,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.8112479,-79.8528219
Kid's City,"1350 Travis Blvd, Fairfield, CA 94533, United States",(707) 428-3890,http://www.facebook.com/pages/Kids-City-USA/127719317276816?sk=wall,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.259909,-122.0518334
Naartjie,"10450 South State Street, Suite 1232, Sandy, UT, United States",(801) 523-8778,http://www.naartjiekids.com/stores/ut,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.5620238,-111.8942696
Uniqlo Stonestown,"3251 20th Ave, San Francisco, CA 94132, United States",(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/stonestown-galleria.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.7284315,-122.4767326
Uniqlo Serramonte,"3 Serramonte Center, Daly City, CA 94015, United States",(877) 486-4756,http://www.uniqlo.com/us/stores/store-locations/serramonte.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.671511,-122.471088
Chloe's Closet,"451 Cortland Ave, San Francisco, CA 94110, United States",(415) 642-3300,http://www.chloescloset.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.73924,-122.416908
Lil'britches Children's Wear,"325 N Main Ave, Gresham, OR 97030, United States",(503) 492-9378,http://4lilbritches.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.500094,-122.431173
Magic Beans - Cambridge,"361 Huron Ave, Cambridge, MA 02138, United States",(617) 300-0171,http://mbeans.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.3813528,-71.1386843
lululemon athletica | College Ave,"2956 College Ave, Berkeley, CA 94705, United States",(510) 666-0418,http://www.lululemon.com/stores/us/berkeley/college-ave,"[""shoe_store"",""gym"",""health"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.8571782,-122.2532766
Hannah's Children's Resale,"1871 Solano Ave, Berkeley, CA 94707, United States",(510) 525-3488,http://www.hannahsresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.8915949,-122.2780196
Silver Moon Kids,"3233 Lakeshore Ave, Oakland, CA 94610, United States",(510) 835-2229,http://silvermoonkids.weebly.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.8106152,-122.2455759
Love Baby J Boutique,"205 E Casino Rd, Mukilteo, WA 98275, United States",(602) 228-4779,http://www.lovebabyj.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.922446,-122.230114
The Land of Nod Shop at Crate and Barrel,"8505 S Park Meadows Center Dr, Lone Tree, CO 80124, United States",(720) 639-7704,http://www.landofnod.com/stores/park-meadows-at-crate-and-barrel/str181,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.5627424,-104.8756187
Aunt Sarah's Kids Consignment Store,"712 S Pinellas Ave, Tarpon Springs, FL 34689, United States",(727) 938-9114,http://www.auntsarahskids.com/index.htm,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,28.140234,-82.757368
"Babies""R""Us Express","25362 El Paseo, Mission Viejo, CA 92691, United States",(949) 582-7945,http://www.toysrus.com/storeLocator/index.jsp?address=92691,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.592065,-117.672805
Cecilia Melody's,"2955 Biddle Ave, Wyandotte, MI 48192, United States",(734) 283-2955,http://fb.com/pages/Cecilia-Melodys/152299381478592,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2033783,-83.1488708
Irene's Fashions,"253 Columbia St, Fall River, MA 02721, United States",(508) 672-7745,http://www.irenes-fashions.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.698951,-71.162253
Hollister Co,"3661 Eisenhower Pkwy # 269, Macon, GA 31206, United States",,https://www.hollisterco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,32.8179014,-83.6944634
Coastal Batik,"Wilmington, NC, United States",(910) 431-9027,http://www.coastalbatik.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
